age,gender,height_cm,weight_kg,BMI
27,0,173.4,66.4,22.08360106
56,1,167,69.2,24.81265015
56,1,151.5,54.2,23.61424261
22,0,176.4,73.3,23.5562857
28,0,171,74.8,25.5805205
63,1,153,50.3,21.48746209
25,0,170.7,58,19.9049436
26,0,174.2,84.9,27.97766005
50,0,163.9,57.8,21.51641595
48,0,175.3,85.4,27.79035141
29,0,177,88.3,28.18474895
39,0,170.6,75.7,26.0098487
35,0,171.7,65.6,22.25170271
46,0,174.6,65.3,21.42025825
41,0,165.5,86,31.39803397
42,0,181.4,90.3,27.44183728
58,0,178,72.8,22.97689686
22,0,178.4,92,28.90667417
27,1,164,59.2,22.01070791
25,1,166.6,51.98,18.72777923
55,0,164,68.2,25.3569304
27,0,179.6,73.6,22.81734714
44,0,173.6,88.4,29.33275287
33,0,175.2,83.3,27.13793499
50,0,167.2,67.3,24.07368192
28,0,171,66.3,22.67364317
25,1,168.4,52.06,18.35777275
60,0,175.2,78.1,25.44385021
57,0,168.5,69.3,24.4080691
21,1,160.2,59.4,23.14522577
26,0,178.8,78.1,24.42958025
35,0,177.9,75.5,23.85585879
63,0,166.1,64.6,23.41495099
42,0,182.3,86.4,25.99802788
24,1,166.6,61.2,22.04963618
28,0,170.8,68.48,23.47404966
51,0,172.6,71.3,23.93359552
55,1,154.6,59.4,24.85235026
26,1,156.8,51,20.74331008
39,0,173.6,64.2,21.30274586
37,0,176,65,20.9839876
24,0,171.3,65.8,22.42390102
34,0,175.5,96.6,31.36338179
26,1,153.3,46.9,19.956691
21,0,165,65.9,24.2056933
49,1,171.4,60.9,20.72982603
49,1,156,52.3,21.49079553
34,1,163.7,50.6,18.88222455
23,1,160.8,59,22.81812331
28,0,166,66.2,24.02380607
29,0,166.8,67.2,24.1533392
56,0,166.3,63.8,23.06939368
29,0,170.9,63,21.57031186
29,1,165.6,51.6,18.81607505
30,0,171.6,78.3,26.59054232
59,1,150.9,55.8,24.50505713
26,0,179,97.4,30.39855186
60,1,158.8,65.5,25.97408777
26,0,179,69.8,21.7845885
30,0,182.1,80.34,24.22768597
21,0,181,75.3,22.98464638
40,0,177,75.5,24.09907753
21,0,166.3,66.5,24.04568463
21,0,173.9,62.3,20.60102754
48,1,160.3,52.3,20.3532911
41,1,165.7,50.1,18.24705197
35,1,158.6,49.5,19.67881002
21,0,172.6,65,21.81884584
33,1,166.9,59.5,21.36014971
26,1,164.7,61.1,22.52444049
21,0,176.1,90.5,29.18299544
48,0,169.4,72.9,25.40391882
29,0,171,72.5,24.7939537
21,0,181,91.1,27.80745398
37,0,164.4,67.2,24.86369368
33,0,168.6,81.5,28.6709754
46,0,172.2,77.4,26.10205296
27,1,163.3,50.9,19.08734014
64,0,165,78.7,28.90725436
25,0,181.7,75,22.71702253
22,0,182,81.8,24.69508513
53,0,175.5,81,26.29848784
21,1,164.2,59.3,21.99421103
57,1,161,65.4,25.23050808
25,0,181,79.88,24.3826501
34,0,182.9,91.28,27.28652435
30,0,168.7,66.5,23.36638242
21,1,160.5,47.7,18.51690104
33,1,165.1,50.6,18.56335074
41,0,170.7,73.6,25.25868705
23,0,173.2,68.9,22.96801412
21,0,173.1,69.5,23.19480196
29,0,174.9,75.2,24.58318909
63,0,176.9,82,26.20343259
62,1,158.7,56,22.23484844
49,0,178,76.6,24.17624037
28,0,178.4,79.2,24.88487603
61,0,163.5,65,24.31519981
38,0,176.4,73.9,23.7491066
39,0,180.5,77.1,23.66464346
27,0,179,76.3,23.81323929
57,0,175.7,63.5,20.56980631
49,1,164.7,72.1,26.57957708
37,0,176.3,73.5,23.6473628
36,0,174.5,73.4,24.10489241
26,1,161.4,57.9,22.22652165
52,1,159.9,72.1,28.19930061
40,0,166.9,71.2,25.56038084
58,0,162,60,22.86236854
21,0,172.1,74.4,25.11951182
24,1,158,46.1,18.46659189
21,0,175.1,71.5,23.32027941
54,0,170.1,78.1,26.99245628
62,0,168.6,95,33.42015538
41,0,179.2,77.3,24.07151826
23,0,172.2,79.74,26.89118479
61,0,158.6,43.2,17.1742342
26,1,157.9,60.2,24.14527918
21,1,159.6,49.1,19.27594676
40,0,171.4,72.8,24.78048169
34,1,167.6,60,21.36009706
57,0,165.8,76.9,27.974175
21,0,176.9,78.76,25.16807744
26,1,159.5,53.4,20.99035976
51,0,175.5,76.1,24.70759166
23,1,155.1,53.5,22.23976462
37,0,169.4,73.3,25.54330933
43,0,174.9,63,20.59495894
50,1,164.8,64.1,23.60171788
61,1,151.3,50.9,22.23514297
27,0,170.2,76.3,26.33937263
51,0,168,74.9,26.53769841
25,0,181.7,74.8,22.6564438
29,0,175.2,85.4,27.82208461
24,1,163,61.34,23.08705634
22,0,169.2,56.3,19.66562156
63,1,161.6,77,29.48546711
34,0,171.6,65.6,22.27764466
56,1,157,59.6,24.1794799
46,0,179.9,79.1,24.44072907
57,1,151.3,60,26.21038464
23,0,159.3,60,23.64393184
46,1,161.6,54.8,20.98446231
58,0,168.6,64,22.51463099
46,1,157.7,52.5,21.11037348
62,1,155.1,55.6,23.11272734
23,0,181,93.2,28.44846006
22,1,165.8,55.4,20.15304675
37,0,165,86.9,31.91919192
29,1,164.1,52.54,19.51070248
56,0,173.6,77.4,25.68274969
55,0,162.3,65.5,24.86590444
40,0,187.3,90.3,25.74021651
54,0,161.4,63,24.18429817
28,0,171.2,74.1,25.28195694
22,0,172.6,70.2,23.56435351
23,0,175,78.7,25.69795918
48,1,161.3,77.4,29.74899001
28,1,159.6,61.7,24.22252373
22,1,167.1,53.7,19.2318643
43,0,162.6,70.4,26.62757255
48,1,156.7,60.6,24.67940194
37,1,157.8,75.7,30.40058086
25,0,168.8,70.6,24.77763303
30,0,168.2,76.6,27.07551878
23,0,185.1,75.4,22.00688167
26,1,166.9,64.8,23.26281851
21,1,163.8,58.2,21.69177993
24,0,164.2,61.7,22.8843646
29,0,177.3,68.7,21.85441903
60,0,167.2,72.1,25.79067558
22,0,176.9,75.3,24.06242041
41,1,157.5,50.8,20.47871
28,0,173.7,70.74,23.44581957
29,0,189.8,87.9,24.40037264
25,1,165.1,54.1,19.84737697
22,0,185,89.3,26.09203798
21,1,167.8,57.4,20.38581034
28,0,171.8,64.7,21.92087884
51,1,157.6,52,20.93586539
51,1,154,49.5,20.87198516
44,0,163.7,58.4,21.7929232
41,0,168,65.5,23.20719955
29,1,163.2,54.1,20.31219963
57,1,158.4,65.4,26.06558004
48,1,159.9,58.8,22.99748788
29,0,179.3,82.6,25.69327517
30,1,155.7,52,21.44994182
64,0,170,84.1,29.10034602
26,1,164.6,56,20.66942357
30,0,170,69.4,24.01384083
58,1,162.5,50,18.93491124
54,1,160.6,53.82,20.86664423
50,1,163.6,63,23.53823805
38,1,159,53.3,21.08302678
40,0,175.1,65.9,21.49379599
59,0,169.4,65.4,22.79034693
43,0,175.9,90,29.08779699
31,0,175.3,72.9,23.72267702
40,0,171.4,73.9,25.15491205
29,1,167.8,61.1,21.69987825
42,1,160,64.6,25.234375
25,0,180.8,73.8,22.57665048
24,0,185.9,73,21.12341252
23,0,187.3,76.8,21.89201138
30,0,174,77,25.43268596
26,0,169.2,70.8,24.73047969
32,0,174.2,74.3,24.48457175
21,0,176.5,78.8,25.29512315
35,0,166.2,67.1,24.29184388
30,0,174.1,70.8,23.3580033
38,1,156.8,49.8,20.25523219
23,0,169.9,80.3,27.81818478
36,0,170,73.5,25.43252595
41,0,178.3,75.4,23.71748636
21,0,179.2,79.8,24.8500279
35,0,158,61.9,24.79570582
33,0,176.1,74.3,23.95907802
48,0,163.9,66.2,24.64336913
40,1,175.6,60.4,19.58790168
64,0,173.5,68.4,22.72255396
41,0,171,74,25.30693205
40,0,175.5,82.5,26.78549687
54,0,164.8,69.1,25.44272552
23,1,163,49.6,18.66837292
64,0,167.4,68.1,24.30167478
50,1,164.4,58.8,21.75573197
23,0,176.2,85.9,27.66822863
29,1,159.5,47,18.47466122
25,0,176.9,78.3,25.02108258
60,0,165.7,70.4,25.64056804
39,0,170.7,71,24.36639647
30,0,182.8,81.2,24.299853
52,0,170.6,69.5,23.87958368
34,0,183.7,79.8,23.64746431
52,0,172.6,76.4,25.64553573
58,1,154.6,53.5,22.38385083
26,1,166,73.6,26.70924663
27,0,183,62,18.51354176
21,1,154.9,75.16,31.32448474
27,0,174.9,71.4,23.34095347
26,0,176.5,70.6,22.66288952
58,0,177.5,73.6,23.36044436
22,0,166,61.9,22.46334737
38,0,175.5,78.4,25.45433884
21,0,176.7,80.9,25.91047786
36,0,173.7,65.9,21.84166681
34,0,166.8,63,22.6437555
25,0,176.8,70.3,22.49006982
45,1,164.4,56.3,20.83074337
22,0,171,70.6,24.14418112
51,0,170,71.8,24.84429066
48,0,181.2,80.2,24.42631658
26,0,173.8,81.5,26.9810014
31,0,166.4,64.7,23.36671366
23,1,173.2,66.7,22.23463777
62,1,148.7,52.6,23.78832192
48,0,169.6,69.6,24.19677821
60,1,158.9,56.3,22.29772733
39,0,177.1,79.6,25.37908413
31,0,176,78.4,25.30991736
26,0,177.8,74.4,23.53474095
26,0,176.8,85.9,27.48075387
22,1,164.7,49.8,18.35870927
59,0,173.5,74.8,24.84864088
35,0,162.6,52.9,20.00850267
23,0,170,75.7,26.19377163
49,0,177.2,83,26.43325571
27,1,168.7,53.7,18.86879302
56,1,153.6,47.7,20.21789551
44,1,149.9,60.4,26.88027286
62,0,166.2,65.5,23.71260468
53,1,159.2,57.2,22.56887452
29,1,167,65.8,23.5935315
26,1,155,51.9,21.6024974
38,0,184.3,94.1,27.7037751
25,1,156,46.8,19.23076923
22,1,162,58,22.10028959
58,1,164.1,72.3,26.8485685
61,0,171.6,78.7,26.72638162
34,0,174.8,70.4,23.04038875
48,1,152.2,58.5,25.2537898
25,0,166.3,57.7,20.8636993
22,0,178,62.3,19.66292135
33,0,176.5,84.2,27.02854529
55,1,158.2,62.1,24.81296379
29,0,173.7,72.6,24.06229151
30,1,163.8,58.1,21.65450883
26,0,172.5,61.8,20.76874606
26,0,176.4,64.4,20.69610913
26,0,179.4,85.9,26.68998234
21,0,173,75,25.05930703
54,0,171,77.5,26.50388154
29,1,164.7,53.9,19.87016927
23,1,161.6,53.7,20.56324135
34,0,172,61,20.61925365
23,1,160.6,55.5,21.5179999
26,0,165.6,64.1,23.37423277
30,0,160.4,48.9,19.00641165
39,0,180,77.7,23.98148148
34,0,178.1,74,23.32941672
47,1,158.2,53.9,21.53653379
63,0,161,68.9,26.58076463
23,0,178.2,73.6,23.1772772
21,0,177.7,70.7,22.38950841
40,0,173,76.4,25.52708076
60,1,151.9,59,25.57033771
59,1,151.4,52.2,22.77292169
36,0,178.6,86.4,27.08637167
55,0,166,62.7,22.75366526
21,1,166.6,64.9,23.38270242
29,0,170.2,70.14,24.21289117
21,0,179.3,74.46,23.16127445
28,0,190.6,78.8,21.69104248
27,0,176.5,69.1,22.18138337
21,0,177.6,72.4,22.95369694
58,0,167.7,65.4,23.25474722
60,0,166.6,59.2,21.32905984
43,0,171.4,87.7,29.85231105
25,0,179.4,81.36,25.27935929
29,1,163.1,60.9,22.89335119
24,1,153.7,54.9,23.23938386
27,0,174.3,77,25.34521333
41,0,174.7,72.6,23.78761006
59,1,156.4,54.8,22.40304551
23,0,172.6,64.3,21.58387366
22,1,149.9,47.2,21.00577614
32,0,168.8,62.6,21.96996923
23,1,168.8,56.1,19.68874239
49,0,163.8,67.1,25.00890779
31,0,168.2,70.5,24.91937434
54,0,172.6,66.5,22.32235767
36,0,173,71.7,23.95669752
54,0,177.2,73,23.24852611
27,1,169.8,58.2,20.18587655
22,0,179.2,81.4,25.34827408
61,1,159.1,71.4,28.20706196
37,1,163,54.9,20.66317889
31,0,172.8,77.1,25.820634
25,1,160.1,57.5,22.43288763
27,1,148.8,41.3,18.65280668
60,0,171.7,58.2,19.7416021
30,0,167.5,65.3,23.27467142
25,1,168,64.5,22.85289116
22,0,171.4,70,23.82738624
24,0,169.5,68.3,23.77285266
60,0,167.9,72.2,25.61154662
29,0,178.6,89.7,28.12092059
23,1,162.5,54.4,20.60118343
55,0,163.1,62.1,23.34445171
27,1,166.7,47.9,17.23710447
57,1,152.4,52.2,22.47504495
49,1,158.4,47.22,18.81982706
25,0,163.2,61.8,23.20321511
23,1,159.8,43,16.83894605
58,1,155.4,60.14,24.90355772
41,1,160.5,50.9,19.75912501
33,0,187.7,86.2,24.46688725
35,0,170.6,71.36,24.51866318
21,0,171.1,65.5,22.37387879
30,0,179.7,79.3,24.55709742
26,0,172.7,76.1,25.51525903
50,1,167.6,61.5,21.89409949
27,0,170.9,76.9,26.3294759
21,0,169.9,70.6,24.4578312
56,0,168.1,78.9,27.92168198
45,1,163.5,51.56,19.28756465
23,0,181.8,87.3,26.41353244
55,0,170.1,59.3,20.49491239
28,0,175.8,76.9,24.88218979
40,1,164.7,41.7,15.37265415
60,0,161.1,57.5,22.15525555
42,0,173,75.7,25.29319389
30,0,171.5,85.1,28.9335226
39,0,167.4,89.3,31.86695386
39,0,181.8,110.1,33.31191205
31,0,169.8,72.5,25.14563659
25,0,170.8,71.4,24.47498752
25,1,166.5,53.2,19.19036153
61,0,173,85.6,28.60102242
37,1,160,57.6,22.5
52,1,155.4,59.6,24.67994746
40,0,173,72.1,24.09034715
63,1,155.7,57.8,23.84243533
36,0,172.8,84.42,28.27208719
27,0,175.8,81.1,26.24116504
30,0,173.9,74.02,24.47653384
41,1,166.6,67.5,24.31945167
43,1,148.2,50.2,22.85637274
26,0,180.1,74.1,22.84498001
32,0,173.4,80.56,26.79299551
23,0,173,73.9,24.69177052
64,0,169.8,58.6,20.32461109
42,0,181.1,95.2,29.0268593
25,0,172.2,69.9,23.57278426
34,1,164.5,61.2,22.61619904
32,1,163.1,60.5,22.74298435
24,0,165.7,63,22.9453947
21,0,180.2,90.9,27.99331363
64,1,148.9,47.4,21.37907674
25,0,173.8,72.8,24.10082088
25,0,177.2,75.4,24.01286121
31,0,186,68.9,19.91559718
35,1,166.8,53.3,19.157336
25,0,171.3,70.4,23.99152935
27,1,156.4,47.3,19.33693526
55,1,171.8,95.1,32.22064262
24,0,175.3,69.6,22.64881099
24,0,164.3,58.3,21.59699998
23,1,161.9,50.6,19.30442273
60,0,161.5,59.5,22.81244908
26,0,171.3,82.8,28.21731009
38,0,171.8,94.2,31.91571541
22,1,162.5,64.1,24.27455621
58,1,163.7,65,24.25582205
38,0,171.1,68.3,23.33031941
25,0,175.1,71,23.15720054
27,0,174.4,71.8,23.60649356
23,1,166.3,68.1,24.62422742
28,0,179.5,73.3,22.7496683
50,1,162.1,59.6,22.68194171
55,0,162,57.4,21.8716659
30,0,172.6,102.7,34.47377643
35,0,180,76.7,23.67283951
21,0,173.2,65.2,21.73460843
56,1,150.1,54.4,24.14557295
42,1,157.9,48.5,19.45259203
29,1,164.1,70.5,26.18013941
40,0,173.9,74.8,24.73446003
22,0,186.6,111.8,32.10838965
26,1,156.5,45.6,18.61813431
24,1,159.3,68.9,27.15111507
61,1,157.8,55.4,22.24824544
21,0,175,78.5,25.63265306
27,0,171.1,78,26.64370298
23,0,170.3,66.1,22.79146089
64,0,167.9,69.4,24.61830105
50,1,158.1,53,21.20372337
21,1,164,58.2,21.63890541
29,0,168.1,64.3,22.75493221
32,0,178.6,86.4,27.08637167
23,1,164.7,50.5,18.61676342
21,0,176.7,68.6,21.97106033
24,0,173.9,58.4,19.3113966
59,0,163.7,61,22.76315608
43,0,175.7,67.3,21.80075535
27,1,159.6,43.5,17.07746811
21,1,160.6,64.88,25.15473574
57,0,161.2,69.5,26.74574685
22,1,168.9,57.68,20.21929239
60,1,161.2,61.6,23.70558282
49,1,153.8,53.8,22.74414444
50,0,162.7,59.3,22.40162833
26,0,162.6,81.1,30.67466099
62,0,153.4,56.5,24.01030786
51,1,162,47,17.90885536
60,1,156.7,57.2,23.29474903
24,0,171.6,69,23.43227868
37,0,167.9,70.7,25.07945078
22,0,170,58.2,20.1384083
40,0,182.8,97.6,29.20770509
63,0,163.1,61.5,23.11890145
21,0,178.5,81,25.42193348
22,0,172,66.8,22.57977285
32,0,175.6,79,25.61993763
26,1,170.8,56.1,19.23034734
64,1,144,55.3,26.66859568
64,0,163.7,65.8,24.55435524
21,1,159.2,58.3,23.00289134
32,1,151.6,54,23.49607703
35,0,166.7,71.2,25.62175028
25,0,182.5,75.2,22.57834491
58,0,172.5,74.2,24.93593783
50,1,155.2,61.2,25.40785418
25,1,161,58.3,22.49141623
39,1,164,67,24.9107674
52,0,165.5,67.7,24.71682442
21,0,179.4,103.3,32.09633499
22,1,166.1,61,22.11009304
37,0,169.7,68.4,23.75157519
45,0,166,57.6,20.90288866
48,1,161.5,60.6,23.23419184
57,0,171.8,75.3,25.51224384
30,0,190.6,138.1,38.01437775
40,0,166.7,64.7,23.28268599
40,1,163.1,65.6,24.66016155
31,0,172.2,73.4,24.75310965
22,0,185.4,91.5,26.61960669
29,0,174.3,77.2,25.41104505
25,1,160,56.2,21.953125
25,0,176.3,68.1,21.91000554
60,0,168.7,67.9,23.85830626
62,0,169.1,70.9,24.79470925
36,0,167.9,73.6,26.10816941
35,0,188.5,87.3,24.56922936
24,0,172.2,72.7,24.51704457
31,0,183.6,80.5,23.88089102
34,1,166.7,59.1,21.26749215
26,0,183.6,91.6,27.17378406
24,1,158.6,47.7,18.96321692
28,0,170.5,71.6,24.62999114
26,0,175.3,66.3,21.57494495
26,1,155,46.2,19.22996878
31,0,181.1,64.2,19.57483579
25,0,173.4,67.3,22.38292698
22,1,160.1,52.7,20.56022918
36,1,154.7,52.4,21.89528787
27,1,165.6,58,21.14985181
22,1,169.3,58.4,20.37506162
40,0,168.8,68.8,24.14590867
28,1,158.9,56.5,22.37693773
34,0,177.7,68.1,21.56613186
52,0,167.4,65.6,23.40954281
28,0,161.9,68.32,26.0647858
22,0,172.2,78.7,26.54045953
43,1,161.5,53,20.32033279
61,1,154.6,50.56,21.153785
29,0,172.5,74.9,25.17118252
25,0,175.2,58.1,18.92813953
47,1,164.9,60.7,22.32273377
60,0,166.9,62.6,22.47303146
40,0,172,61.8,20.88967009
21,0,168.7,70.1,24.63132943
57,0,173.3,67.1,22.3421722
25,0,175.9,65.02,21.01431734
23,0,174.4,82.4,27.09157478
41,0,180.3,79.7,24.51697408
22,0,171.4,72,24.50816871
64,0,172,72,24.33747972
30,0,172.9,76.2,25.4897153
22,1,162.5,53.8,20.3739645
27,0,166.3,70.7,25.56435945
21,0,180.3,86.4,26.57799951
41,0,172.8,75.2,25.18432785
44,1,159.9,49.8,19.47746422
63,1,159.4,60.9,23.96848911
60,1,154.8,55.92,23.33593734
51,0,179.7,84.4,26.13643155
22,0,183.5,71.4,21.20440422
29,1,160.5,56.4,21.89419746
57,1,164.8,52.2,19.22011971
28,1,165.7,69.3,25.23993416
53,0,171.6,61.2,20.78341239
21,0,175.1,71.4,23.28766364
25,1,176,76,24.53512397
24,0,172.5,72.5,24.36462928
48,0,175.7,91.4,29.60756373
44,0,168.3,74.6,26.33726027
45,1,160.6,59.2,22.95253323
30,0,168.3,68,24.00715413
21,0,180.1,76.9,23.70821812
23,1,163.7,54.5,20.33757387
43,1,158.7,65.4,25.96712657
40,1,153.8,50.8,21.4758836
21,1,161.1,65.72,25.32249383
27,1,162.9,58.7,22.12055059
31,0,169.1,68,23.7805392
63,1,154,56.3,23.73924777
29,0,177.1,77.4,24.67765215
38,1,162.6,59.6,22.54266085
49,1,159,61,24.12879237
25,0,171.3,79.6,27.12678603
28,0,182.4,88.2,26.51056094
44,1,164.3,53.9,19.96703772
21,1,169.8,54.4,18.86789835
58,0,164.3,86,31.85835332
25,1,165.9,50.1,18.20308319
24,0,171.2,90.6,30.91154249
29,0,176.1,81.6,26.3130655
34,1,158.5,58.9,23.44535223
51,1,155.8,66.2,27.27238272
21,1,166.1,98.7,35.77485546
57,1,159.7,52.5,20.58493363
38,1,160.7,52.7,20.40698577
41,0,168,61.1,21.64824263
64,1,140.5,49.6,25.12632819
63,0,160,70.3,27.4609375
24,0,175.6,65.7,21.30670762
44,0,172.3,69.3,23.34332302
29,0,171.2,70.36,24.00591755
47,1,162.5,63.6,24.0852071
22,1,156.5,47.6,19.43471915
28,0,174.4,74.9,24.62571543
25,0,173.5,97.6,32.42282554
26,0,164.8,67.4,24.81678292
51,0,172.7,72.5,24.30822969
26,1,164.6,54.7,20.18959767
55,1,158.5,51.8,20.61917225
36,1,161.8,48.1,18.37333704
62,0,169.4,65.9,22.96458506
47,1,154.2,59.2,24.89734053
60,0,172.4,69.5,23.38354122
22,0,179,74.6,23.28266908
29,0,162.9,76.3,28.75294737
58,1,156.7,58.1,23.6612748
57,0,170.3,65.8,22.68802007
31,0,186.7,82.9,23.78295941
24,0,180,88.8,27.40740741
35,1,154.3,73.8,30.9973459
38,0,166.8,71,25.51915302
45,0,176.6,72.3,23.18232013
42,0,173.2,65.8,21.93462016
22,0,166.9,52.5,18.84719092
22,0,170.6,93.9,32.2632073
30,0,169.4,62.4,21.74491817
27,0,181,73.14,22.32532584
64,0,162,75.02,28.58558147
24,0,174.7,72.1,23.62378355
52,0,176.4,79.3,25.48449463
59,1,158.9,50.3,19.92141536
37,0,179.8,74.9,23.16874144
41,1,160.2,71.3,27.78206393
23,0,169.7,67,23.26543184
33,0,172.7,65.9,22.09534258
61,1,154.8,63.9,26.66606574
23,0,174.8,73.8,24.1531348
22,0,168.9,65.4,22.92548062
62,1,158,57.3,22.9530524
25,0,185,88.6,25.88750913
30,0,185.1,91.3,26.64759014
22,0,169,78.9,27.62508316
30,0,179.1,81.6,25.4389386
38,0,178.8,83.6,26.14997322
24,0,177.4,73.7,23.41856377
34,0,176,67.92,21.92665289
21,0,176.6,79.7,25.55506106
23,0,164.3,65.9,24.41238934
54,1,157.7,56.4,22.67857265
32,1,168.7,64.8,22.76904632
56,1,162.7,57.8,21.83497669
23,0,175.6,65.5,21.24184702
24,1,163.7,55.3,20.63610707
46,0,168.3,60.6,21.39461089
35,0,177.3,72.4,23.03144014
59,0,161.5,53.9,20.66539505
23,1,173,80.7,26.96381436
59,1,159.8,64.9,25.41506044
21,1,156.5,55.9,22.82354622
51,0,180.6,75.9,23.27053049
49,1,159,53.1,21.00391598
23,1,161.5,56.9,21.81560256
60,0,170.4,64.5,22.21368115
42,1,162.4,60.7,23.01530006
32,0,178.5,74.6,23.41328688
48,0,171.9,72.6,24.56885218
21,1,158.6,53.8,21.3882824
43,0,168.3,83.1,29.33815453
39,0,174.8,71,23.2367557
55,1,158.4,71.1,28.33735078
45,0,169.6,67.9,23.60576495
26,0,167.8,65.1,23.12049221
62,1,164.9,60.6,22.28595826
21,0,174.7,75.1,24.60674264
62,1,159.5,54,21.2262065
51,1,152.6,46.3,19.8825427
58,0,161.3,52.4,20.14014311
58,1,159.2,48.2,19.01782783
40,1,157.2,58.4,23.63239645
21,1,163.9,49.7,18.50113966
46,0,168.1,72.5,25.65680537
50,0,176.9,70,22.36878391
24,1,162.9,55,20.72623991
60,1,156.2,60.7,24.87863978
23,1,159.5,45,17.68850542
36,0,174.2,80.4,26.49474521
45,0,175,81.7,26.67755102
60,0,173.6,57.9,19.21228949
27,0,175.2,71.1,23.16335147
29,0,177.8,76.4,24.16739527
64,0,170.8,75.8,25.98325006
61,1,154.8,57.1,23.82836234
25,0,180.6,84.1,25.78460625
30,0,180.6,76.5,23.45448726
25,0,173.7,78.3,25.95147968
25,0,176.6,71.1,22.79755133
28,0,188.1,93.7,26.48268408
21,1,162.6,51.1,19.32768405
51,0,167.2,71.2,25.46873927
53,0,172.8,67.9,22.73957262
23,1,157.5,47.1,18.98715042
25,0,173.3,83.3,27.73625848
41,0,173.3,64.1,21.34326733
60,0,171.8,74.7,25.30895903
21,1,155.7,52.5,21.65619126
27,0,176.5,85.8,27.54215185
28,0,171.8,68.3,23.14058771
31,0,178.5,93.3,29.28230116
44,1,163.9,62.8,23.3776976
28,0,164.1,58.9,21.87248527
44,1,162.4,57.6,21.83988934
33,0,174.2,81.1,26.72542085
61,1,165.2,57.5,21.06918608
21,0,172.5,67.6,22.7179164
40,0,173.4,61,20.28764556
25,0,178.3,74.2,23.34001974
26,0,178.5,79.5,24.95115693
21,0,176.3,83.5,26.86469108
59,1,163.6,62.8,23.46351349
28,1,162,56.6,21.56683432
31,1,170,56.2,19.44636678
21,1,156,43.4,17.83366206
27,1,160.7,57.1,22.11079483
50,0,166.5,71.2,25.683341
27,0,165.6,65.6,23.9212117
24,0,171.3,60.6,20.65179942
21,0,187.9,114.8,32.51534211
28,0,172,68.8,23.25581395
23,1,160.5,49.7,19.29329102
47,0,168.6,71.5,25.15306431
26,1,160.8,56.3,21.77390411
32,0,173.1,70.7,23.59528775
35,0,185.6,101.8,29.55233725
29,1,160.2,58,22.5997154
21,1,165.7,46.3,16.86304404
36,0,176.3,73.2,23.55084296
60,1,163.2,74.5,27.97151336
31,1,160.9,61.6,23.79406392
32,1,157.4,50.4,20.34328486
53,1,158.4,62.2,24.79019998
27,0,181.9,88.8,26.83784051
22,0,179,70.8,22.09668862
62,1,157.6,57.6,23.19049705
39,0,172,74.8,25.28393726
59,0,174.9,68.7,22.45831237
57,0,167.4,64.8,23.12406059
38,0,178.7,73.3,22.95381461
36,0,172.4,68.5,23.04708739
48,1,168.8,59.7,20.9521911
59,0,156.6,64.9,26.46434694
21,0,178.5,85.3,26.77149291
54,0,173.6,78.5,26.04775001
28,0,176.1,80.5,25.95835506
37,0,171,72.4,24.75975514
27,0,170.2,68.8,23.75031241
56,0,176.8,70.9,22.68201921
43,0,164.8,69,25.40590536
21,0,179.5,84.9,26.34988866
32,1,159.9,53,20.72902819
41,0,168.2,70,24.74264119
57,0,169.3,67.7,23.61972041
48,0,174.1,80.1,26.4262156
23,0,178.4,74.84,23.51495103
58,0,166.7,73.5,26.44941917
22,0,174.4,75.34,24.77037918
62,1,154.9,64.3,26.79835509
57,1,153.2,50.6,21.55921712
30,0,178.4,84.9,26.67583301
22,1,156.3,54.9,22.4726552
30,0,181.1,64.7,19.72728778
42,0,172.9,68,22.74672757
25,0,174,77.6,25.63086273
32,0,174.2,77.7,25.6049963
23,0,172.6,73.8,24.7727819
26,1,162.3,54.3,20.6140246
26,0,177.2,77.8,24.77719632
31,0,187.3,87.5,24.94207026
54,1,160.7,59.8,23.15631403
24,0,165.7,55.8,20.32306387
33,0,166.3,79.8,28.85482156
26,0,167.4,65.4,23.33817226
55,0,165.2,66.5,24.36697172
50,1,161.1,57.3,22.0781938
24,1,164.9,55.9,20.55750936
32,0,171.7,78.5,26.62741864
22,0,174.6,92.2,30.24422375
25,1,157.8,54,21.68601541
25,1,169.3,48.34,16.86524793
46,1,161.3,58.4,22.44626637
26,1,164.8,46.8,17.23183146
28,1,165.7,86,31.32228482
22,1,162.6,49.6,18.7603352
63,0,167.9,73,25.89533107
21,0,173.7,71.6,23.73085498
63,0,172.1,62.3,21.03421487
28,0,173.2,73.7,24.568108
23,1,164.6,57,21.03852042
24,1,157.7,46,18.49670819
23,0,179.5,74.44,23.10348306
36,1,153.9,48.1,20.30803189
26,1,164.2,58.86,21.83101621
64,1,148.2,50.7,23.08402585
63,1,153.6,58.2,24.66837565
39,1,148.3,66.56,30.26432633
23,0,165.8,68.9,25.06398774
60,1,149.8,57,25.40102424
47,0,169.1,64.6,22.59151224
60,0,163.9,67.8,25.23897926
47,1,158,58.4,23.39368691
42,0,173.4,71.1,23.64674752
29,0,180,83.9,25.89506173
29,0,176.2,72.2,23.25548436
22,1,161.8,63.5,24.25586075
22,1,153.6,48.5,20.55697971
31,1,157,49.3,20.00081139
57,0,169.2,73.5,25.6735912
23,0,168.1,64.6,22.8610983
21,0,174.8,66.9,21.89491488
29,1,160.1,52.5,20.48220175
23,0,190.8,79.4,21.81040659
